Resource,biomass,conventional_steam_coal_1,conventional_steam_coal_2,conventional_steam_coal_3,conventional_steam_coal_4,conventional_steam_coal_5,conventional_steam_coal_6,conventional_steam_coal_7,conventional_steam_coal_8,conventional_steam_coal_9,conventional_steam_coal_10,conventional_steam_coal_11,conventional_steam_coal_12,natural_gas_fired_combined_cycle,natural_gas_fired_combined_cycle_1,natural_gas_fired_combined_cycle_2,natural_gas_fired_combined_cycle_3,natural_gas_fired_combined_cycle_4,natural_gas_fired_combined_cycle_5,natural_gas_fired_combined_cycle_6,natural_gas_fired_combined_cycle_7,natural_gas_fired_combined_cycle_8,natural_gas_fired_combined_cycle_9,natural_gas_fired_combined_cycle_10,natural_gas_fired_combined_cycle_11,natural_gas_fired_combined_cycle_12,natural_gas_fired_combined_cycle_13,natural_gas_fired_combined_cycle_14,natural_gas_fired_combustion_turbine,natural_gas_fired_combustion_turbine_1,natural_gas_fired_combustion_turbine_2,natural_gas_fired_combustion_turbine_3,natural_gas_fired_combustion_turbine_4,natural_gas_fired_combustion_turbine_5,natural_gas_fired_combustion_turbine_6,natural_gas_fired_combustion_turbine_7,natural_gas_fired_combustion_turbine_8,natural_gas_fired_combustion_turbine_9,natural_gas_fired_combustion_turbine_10,natural_gas_fired_combustion_turbine_11,natural_gas_fired_combustion_turbine_12,natural_gas_fired_combustion_turbine_13,natural_gas_fired_combustion_turbine_14,natural_gas_fired_combustion_turbine_15,natural_gas_steam_turbine,natural_gas_steam_turbine_1,natural_gas_steam_turbine_2,natural_gas_steam_turbine_3,natural_gas_steam_turbine_4,natural_gas_steam_turbine_5,natural_gas_steam_turbine_6,natural_gas_steam_turbine_7,natural_gas_steam_turbine_8,natural_gas_steam_turbine_9,natural_gas_steam_turbine_10,natural_gas_steam_turbine_11,natural_gas_steam_turbine_12,natural_gas_steam_turbine_13,natural_gas_steam_turbine_14,natural_gas_steam_turbine_15,natural_gas_steam_turbine_16,natural_gas_steam_turbine_17,nuclear,nuclear_1,onshore_wind_turbine,onshore_wind_turbine_exp,onshore_wind_turbine_ppa_1,onshore_wind_turbine_ppa_2,onshore_wind_turbine_ppa_3,small_hydroelectric,solar_photovoltaic,solar_photovoltaic_exp,solar_photovoltaic_ppa_1,solar_photovoltaic_ppa_2,solar_photovoltaic_ppa_3,Battery,Battery_exp,Battery_ppa_1,Battery_ppa_2,Battery_ppa_3,Flexible_demand_1,Flexible_demand_2,Flexible_demand_3,Coal_retrofit_1,Coal_retrofit_2,Coal_retrofit_3,Coal_retrofit_4,Coal_retrofit_5,Coal_retrofit_6,Coal_retrofit_7,Coal_retrofit_8,Coal_retrofit_9,Coal_retrofit_10,Coal_retrofit_11,Coal_retrofit_12
t1090,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1091,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1092,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1093,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1094,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1095,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1096,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1097,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1098,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1099,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1100,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1101,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1102,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1103,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1104,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1105,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1106,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1107,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1108,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1109,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1110,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1111,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1112,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1113,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1114,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1115,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t1116,44.259140474663255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6537778351829302,1.7681040599781248,0.0,0.0,5.04,0.0,0.0,6.999995478039097,3.001202894994106,0.0,10.0,0.0,4.0,10.953525020021184,1.999248402856069,0.0,0.0,2.9999999999999996,10.999998529608538,1.0,0.0,18.71391945863927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.998854564187575,0.0,4.0,0.9999999999999999,2.0,6.0,2.052685941551936,5.999985782024212,0.5632107023411371,2.9999879032745835,1.0,0.9999999999999999,4.0,2.0,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
